Time	Aircraft Simulation Net Global Force X	Aircraft Simulation Net Global Force Y	Aircraft Simulation Net Global Force Z	Aircraft Simulation Net Global Moment X	Aircraft Simulation Net Global Moment Y	Aircraft Simulation Net Global Moment Z	Aircraft Simulation Roll Angle	Aircraft Simulation Pitch Angle	Aircraft Simulation Heading Angle	Aircraft Simulation Angle Of Attack_Deg	Aircraft Simulation Angle Of Sideslip_Deg	Aircraft Simulation Roll Rate	Aircraft Simulation Pitch Rate	Aircraft Simulation Yaw Rate	Aircraft Simulation Angular Velocity X	Aircraft Simulation Angular Velocity Y	Aircraft Simulation Angular Velocity Z	Aircraft Simulation Position X	Aircraft Simulation Position Y	Aircraft Simulation Position Z	Aircraft Simulation Global Velocity X	Aircraft Simulation Global Velocity Y	Aircraft Simulation Global Velocity Z	Aircraft Simulation Local Velocity X	Aircraft Simulation Local Velocity Y	Aircraft Simulation Local Velocity Z	Aircraft Simulation Airspeed	Aircraft Simulation Ground Speed	Aircraft Simulation Acceleration X	Aircraft Simulation Acceleration Y	Aircraft Simulation Acceleration Z	Aircraft Simulation Local Acceleration X	Aircraft Simulation Local Acceleration Y	Aircraft Simulation Local Acceleration Z	Aircraft Simulation Imu Acceleration X	Aircraft Simulation Imu Acceleration Y	Aircraft Simulation Imu Acceleration Z	Aircraft Simulation Altitude	Aircraft Simulation Time	Electronic Speed Controller Input Value	Fin Input Value	Port Aileron Input Value	Port Flap Input Value	Propeller Total Thrust	Propeller Advance Ratio	Propeller Thrust Coefficient	Propeller Torque Coefficient	Propeller Propulsive Efficiency	Propeller Rps	Starboard Aileron Input Value	Starboard Flap Input Value	Tailplane Input Value
0.018	0.001404042	-59.72334	-0.4642935	-3.637979E-09	0.0002300445	0.05536443	-2.261487E-14	0.1014099	-3.355403E-14	-8.007899	0	-8.809605E-12	0.1649053	-6.976485E-13	-0.1649053	-6.976485E-13	8.809605E-12	-1.024625E-15	50.00027	-0.0001771003	-5.684342E-14	-9.215996E-05	-0.000227092	-5.684359E-14	-9.17579E-05	-0.0002272547	15.83232	0.00024508	0	-0.003732741	-0.009122107	-6.809118E-18	-0.00371659	-0.009128699	3.865231E-15	9.806269	0.008233288	50.00027	0.018	-1	0	0	-1	-1.187355	9.12473	-2.957748	0.3056671	-14.05247	5.246012	0	-1	0.5
0.038	6.734353E-06	-55.22359	-0.7725372	-8.221832E-07	-0.001440242	0.03958799	1.140176E-13	0.3479004	-5.803831E-14	-7.82512	0	6.647543E-12	0.2500376	4.946231E-13	-0.2500376	4.946231E-13	-6.647543E-12	-3.546303E-15	50.00093	-0.0006097257	1.798561E-14	-0.0001411587	-0.0003433743	1.798554E-14	-0.0001390711	-0.0003442251	15.83221	0.0003712569	1.121325E-11	-0.002195127	-0.005142676	1.121325E-11	-0.00216386	-0.00515591	1.119373E-11	9.807655	0.05441087	50.00093	0.038	-1	0	0	-1	-1.194704	15.6509	-8.749922	0.4950953	-44.0225	3.059479	0	-1	0.5
0.058	2.954431E-05	-51.78415	-0.9999557	0	-0.001213267	0.0365862	5.310225E-13	0.6802673	2.492312E-14	-7.543718	0	5.999398E-12	0.3220088	-1.591395E-13	-0.3220088	-1.591395E-13	-5.999398E-12	5.327509E-17	50.00182	-0.001197457	4.440892E-15	-0.0001842901	-0.0004409834	4.442743E-15	-0.0001790414	-0.0004431404	15.83681	0.0004779427	2.664535E-12	-0.002127141	-0.004762536	2.664556E-12	-0.002070446	-0.004787455	2.573643E-12	9.807239	0.1116847	50.00182	0.058	-1	0	0	-1	-1.198931	18.18446	-11.83707	0.5614724	-61.01498	2.635084	0	-1	0.5
0.078	-3.239734E-06	-47.45323	-1.295829	-1.818989E-09	-0.0004680855	0.03602339	-4.210201E-13	1.091644	-4.173236E-14	-7.17897	0	-3.182937E-12	0.388245	-5.779866E-14	-0.388245	-5.779866E-14	3.182937E-12	-1.722386E-15	50.00291	-0.001932159	-1.54321E-14	-0.0002259444	-0.0005302113	-1.543407E-14	-0.000215802	-0.0005344197	15.84416	0.0005763461	-9.492406E-12	-0.002029352	-0.004296744	-9.492423E-12	-0.001947123	-0.004334627	-9.420351E-12	9.806273	0.1825632	50.00291	0.078	-1	0	0	-1	-1.201726	18.77482	-12.62311	0.5759698	-65.4881	2.554696	0	-1	0.5
0.098	-0.0001955628	-42.23541	-1.67074	-3.637979E-09	0.0003197201	0.03591643	9.636515E-13	1.573914	7.914773E-14	-6.737134	0	-7.263779E-12	0.4460253	2.478299E-13	-0.4460253	2.478299E-13	7.263779E-12	9.985328E-16	50.00419	-0.002803355	0	-0.0002646223	-0.0006074181	5.007452E-18	-0.0002478386	-0.0006144572	15.85382	0.0006625569	-3.552713E-12	-0.001837499	-0.003608234	-3.552679E-12	-0.0017377	-0.003657343	-3.71761E-12	9.804562	0.2657912	50.00419	0.098	-1	0	0	-1	-1.204614	18.90756	-12.80318	0.578743	-66.5714	2.539712	0	-1	0.5
0.118	-0.0004000405	-36.33869	-2.126021	0	0.0009710212	0.03588611	2.414795E-13	2.115326	-4.864086E-14	-6.227716	0	2.949392E-12	0.4921721	-1.206636E-13	-0.4921721	-1.206636E-13	-2.949392E-12	-6.385519E-16	50.00562	-0.003794149	1.421085E-14	-0.000298257	-0.0006683855	1.421144E-14	-0.0002733829	-0.000678939	15.86527	0.0007319128	1.421085E-11	-0.001543667	-0.002733519	1.421086E-11	-0.001441718	-0.002788635	1.416954E-11	9.801873	0.359309	50.00562	0.118	-1	0	0	-1	-1.207459	18.95124	-12.86005	0.5792162	-66.96685	2.537081	0	-1	0.5
0.138	-0.0005279648	-29.94478	-2.655823	1.818989E-09	0.001413248	0.03589449	-9.343378E-13	2.701202	-4.412627E-15	-5.664024	0	-5.551754E-12	0.5248018	1.165202E-13	-0.5248018	1.165202E-13	5.551754E-12	-4.250199E-15	50.00715	-0.004881471	1.421085E-14	-0.0003252486	-0.0007086939	1.420605E-14	-0.0002914882	-0.0007232346	15.87788	0.0007797651	0	-0.001185108	-0.001775974	-1.807631E-17	-0.001100094	-0.001829852	1.597785E-13	9.798	0.4604905	50.00715	0.138	-1	0	0	-1	-1.210055	18.97149	-12.88133	0.5790181	-67.1723	2.537709	0	-1	0.5
0.158	-0.0005184807	-23.26244	-3.251215	-3.45608E-07	0.00166819	0.03592967	2.82143E-13	3.315582	5.164411E-15	-5.061672	0	2.504325E-12	0.5433362	1.993455E-13	-0.5433362	1.993455E-13	-2.504325E-12	-2.217694E-15	50.00874	-0.006038442	1.421085E-14	-0.0003445474	-0.0007295775	1.421241E-14	-0.0003017751	-0.0007482834	15.89094	0.0008068434	0	-0.0007790513	-0.0008204951	3.670157E-18	-0.0007302933	-0.0008641787	-4.822309E-14	9.79285	0.5665044	50.00874	0.158	-1	0	0	-1	-1.212305	18.9758	-12.87772	0.5783589	-67.24529	2.540423	0	-1	0.5
0.178	-0.000400092	-16.5106	-3.899249	0	0.001831485	0.03598629	-1.510663E-12	3.942474	-5.620087E-14	-4.437023	0	-1.181036E-11	0.5480587	3.400723E-13	-0.5480587	3.400723E-13	1.181036E-11	-4.63585E-15	50.01035	-0.007236466	-1.421085E-14	-0.0003555706	-0.0007317374	-1.42196E-14	-0.0003044188	-0.0007544529	15.90385	0.0008135539	0	-0.0003552995	9.243376E-05	-9.42257E-18	-0.000360814	6.778653E-05	2.580294E-13	9.786425	0.6745508	50.01035	0.178	-1	0	0	-1	-1.214267	18.96756	-12.85573	0.5773726	-67.2159	2.544652	0	-1	0.5
0.198	-0.0002440221	-9.747277	-4.590752	-1.751141E-05	0.002010001	0.03604564	1.115662E-12	4.566467	5.587036E-14	-3.806131	0	8.900154E-12	0.5397947	7.003341E-13	-0.5397947	7.003341E-13	-8.900154E-12	-6.829006E-16	50.01195	-0.00844644	7.105427E-15	-0.0003580595	-0.0007165854	7.111966E-15	-0.0002998718	-0.0007428178	15.91615	0.0008010626	-3.552713E-12	6.402842E-05	0.001942506	-3.552714E-12	-9.082804E-05	0.001941437	-3.743127E-12	9.778769	0.7829677	50.01195	0.198	-1	0	0	-1	-1.216107	18.95362	-12.82707	0.5762897	-67.14273	2.549422	0	-1	0.5
0.218	-0.0001153399	-3.297083	-5.292459	0	0.002273793	0.03608562	6.771683E-13	5.17337	1.965195E-14	-3.184163	0	-1.956106E-12	0.5196763	-6.909355E-14	-0.5196763	-6.909355E-14	1.956106E-12	-3.292294E-15	50.01348	-0.009639904	-3.552714E-15	-0.0003520402	-0.0006878951	-3.549067E-15	-0.0002885786	-0.0007168364	15.92751	0.0007727431	-7.105427E-12	0.0004864414	0.001658103	-7.105431E-12	0.0003349488	0.001695211	-7.220902E-12	9.770373	0.8862624	50.01348	0.218	-1	0	0	-1	-1.217841	18.94143	-12.80299	0.5753587	-67.08193	2.553637	0	-1	0.5
0.238	-3.053016E-05	2.786165	-5.978843	0	0.002670881	0.03604661	-6.07325E-13	5.752319	-4.286833E-14	-2.585386	0	5.132197E-12	0.4929753	5.222199E-13	-0.4929753	5.222199E-13	-5.132197E-12	-4.783855E-15	50.01494	-0.01079342	8.881784E-15	-0.0003405559	-0.0006487903	8.878396E-15	-0.0002738139	-0.0006796566	15.93751	0.0007327395	7.993605E-12	0.0006391201	0.001836568	7.993611E-12	0.0004518258	0.001891378	8.097072E-12	9.761053	0.9851304	50.01494	0.238	-1	0	0	-1	-1.217735	18.94142	-12.79523	0.5753134	-67.04652	2.5543	0	-1	0.5
0.258	2.83221E-05	8.513182	-6.66379	-4.547473E-10	0.003302853	0.03595586	1.943189E-13	6.299011	1.055036E-14	-2.017327	0	4.813428E-12	0.4637055	3.009952E-13	-0.4637055	3.009952E-13	-4.813428E-12	-6.188242E-16	50.0163	-0.01189607	-4.440892E-15	-0.0003261748	-0.0006067315	-4.439907E-15	-0.0002576369	-0.0006388555	15.94585	0.0006888491	-7.105427E-12	0.0007817288	0.001984532	-7.105429E-12	0.0005592726	0.00205832	-7.138499E-12	9.751336	1.078382	50.0163	0.258	-1	0	0	-1	-1.217507	18.95632	-12.80966	0.5757167	-67.12791	2.552622	0	-1	0.5
0.278	-4.392444E-05	13.82831	-7.337195	0	0.003969559	0.03586054	5.703454E-14	6.810699	2.229825E-14	-1.482987	0	-2.485808E-12	0.4322042	-7.552952E-13	-0.4322042	-7.552952E-13	2.485808E-12	1.105754E-16	50.01756	-0.01293987	-7.105427E-15	-0.000309085	-0.0005622162	-7.10497E-15	-0.000240231	-0.0005949031	15.95274	0.0006415766	8.881784E-13	0.0009157229	0.002114102	8.881769E-13	0.0006585505	0.002207779	8.784805E-13	9.741433	1.165571	50.01756	0.278	-1	0	0	-1	-1.217324	18.97108	-12.82626	0.5761275	-67.21924	2.550778	0	-1	0.5
0.298	-0.000258987	18.79345	-7.989714	9.094946E-10	0.004466972	0.03579206	-4.56439E-13	7.285126	-1.422475E-13	-0.9849385	0	-8.606674E-12	0.3988536	-1.09709E-12	-0.3988536	-1.09709E-12	8.606674E-12	-5.590167E-15	50.01873	-0.0139177	-7.105427E-15	-0.0002895617	-0.0005173117	-7.108478E-15	-0.0002216255	-0.0005498541	15.95838	0.0005928384	-3.552713E-12	0.001026783	0.002209446	-3.552702E-12	0.0007383213	0.002321813	-3.475183E-12	9.731547	1.246297	50.01873	0.298	-1	0	0	-1	-1.217229	18.9813	-12.8389	0.5764181	-67.28781	2.549422	0	-1	0.5
0.318	-0.0005246382	23.27617	-8.611638	3.483364E-07	0.004704565	0.03575351	-6.614058E-13	7.720367	-1.861111E-14	-0.5253494	0	-2.703869E-12	0.364064	-3.623529E-13	-0.364064	-3.623529E-13	2.703869E-12	-3.037971E-15	50.01979	-0.01482324	-2.842171E-14	-0.0002679126	-0.0004694124	-2.84242E-14	-0.0002024241	-0.0005011483	15.96301	0.0005404861	0	0.00113016	0.002283952	1.0128E-17	0.0008130935	0.002415073	1.122274E-13	9.721891	1.320273	50.01979	0.318	-1	0	0	-1	-1.21699	18.98608	-12.84549	0.5766219	-67.31545	2.548518	0	-1	0.5
0.338	-0.0007434056	27.51019	-9.210972	0	0.004736833	0.03574914	-3.478012E-13	8.114471	2.110532E-14	-0.1057109	0	3.038052E-12	0.3269551	8.944926E-13	-0.3269551	8.944926E-13	-3.038052E-12	-3.510176E-15	50.02074	-0.01565015	0	-0.0002435325	-0.0004203182	-9.485412E-19	-0.0001817658	-0.0004504849	15.96692	0.0004857731	0	0.001300592	0.002486282	4.769754E-18	0.0009366287	0.002644969	5.895797E-14	9.71272	1.387338	50.02074	0.338	-1	0	0	-1	-1.216818	18.99	-12.85141	0.5767947	-67.34023	2.547751	0	-1	0.5
0.358	-0.0007827174	31.27593	-9.765673	0	0.00472647	0.03573896	5.141121E-13	8.463745	1.485219E-13	0.2713043	0	1.311134E-12	0.2860183	1.112044E-12	-0.2860183	1.112044E-12	-1.311134E-12	-1.662962E-15	50.02159	-0.01638845	2.842171E-14	-0.0002153087	-0.0003666007	2.842409E-14	-0.0001590063	-0.000394298	15.97053	0.0004251516	2.842171E-11	0.001505483	0.002748566	2.842169E-11	0.001084544	0.002940214	2.833462E-11	9.704247	1.446809	50.02159	0.358	-1	0	0	-1	-1.216593	18.99483	-12.85834	0.5770043	-67.36923	2.546828	0	-1	0.5
0.378	-0.0006301891	34.52702	-10.25869	-2.728484E-09	0.004854766	0.03570091	-1.058182E-13	8.763336	-1.001167E-13	0.6012883	0	-6.001124E-12	0.2407344	-9.246474E-13	-0.2407344	-9.246474E-13	6.001124E-12	-4.868579E-16	50.0223	-0.01702587	2.842171E-14	-0.0001828549	-0.0003076401	2.842093E-14	-0.0001338502	-0.0003319073	15.97415	0.0003578803	1.421085E-11	0.001713168	0.003010733	1.421086E-11	0.001234472	0.003236593	1.422877E-11	9.696713	1.497825	50.0223	0.378	-1	0	0	-1	-1.21622	19.00002	-12.86515	0.5772486	-67.39475	2.545764	0	-1	0.5
0.398	-0.0003643823	37.15351	-10.66875	-3.637979E-09	0.00521003	0.03563567	-1.834783E-13	9.008759	-6.008736E-14	0.8791561	0	7.319344E-12	0.1920462	1.16103E-12	-0.1920462	1.16103E-12	-7.319344E-12	-3.223724E-15	50.02289	-0.01755074	1.421085E-14	-0.0001469422	-0.0002446882	1.421026E-14	-0.000106815	-0.0002646788	15.97794	0.0002854196	0	0.001850072	0.00316021	7.580957E-18	0.001332408	0.003410921	3.103464E-14	9.690321	1.539512	50.02289	0.398	-1	0	0	-1	-1.215899	19.00411	-12.87003	0.5774229	-67.41449	2.544946	0	-1	0.5
0.418	-9.967958E-05	39.10397	-10.98279	-1.818989E-09	0.005736094	0.0355437	-3.509712E-13	9.197388	-1.405196E-13	1.100934	0	-4.061495E-12	0.1422169	-6.567579E-13	-0.1422169	-6.567579E-13	4.061495E-12	-4.705447E-15	50.02334	-0.01795596	-1.065814E-14	-0.0001094341	-0.0001806575	-1.065907E-14	-7.915157E-05	-0.0001958264	15.98189	0.0002112178	-7.105427E-12	0.001883134	0.003154156	-7.105411E-12	0.001354775	0.003414598	-7.046091E-12	9.685234	1.571409	50.02334	0.418	-1	0	0	-1	-1.215649	19.00372	-12.8691	0.5774449	-67.40564	2.544776	0	-1	0.5
0.438	5.690822E-06	40.40254	-11.1989	6.020854E-07	0.006251798	0.0354699	7.240339E-13	9.329468	1.364906E-13	1.265337	0	4.760789E-12	0.09346076	1.702627E-12	-0.09346076	1.702627E-12	-4.760789E-12	-4.119804E-16	50.02365	-0.01824041	-8.881784E-16	-7.220171E-05	-0.0001187227	-8.872385E-16	-5.20004E-05	-0.000128857	15.98594	0.0001389538	-1.176836E-11	0.001833774	0.003034947	-1.176839E-11	0.001317519	0.003292078	-1.189071E-11	9.681557	1.593602	50.02365	0.438	-1	0	0	-1	-1.215618	18.99802	-12.86198	0.5772746	-67.36802	2.545447	0	-1	0.5
0.458	-0.0001167921	41.0998	-11.32077	1.818989E-09	0.006548916	0.03544264	6.272446E-13	9.407166	1.679161E-14	1.37363	0	1.584245E-12	0.04730645	2.619556E-13	-0.04730645	2.619556E-13	-1.584245E-12	9.444007E-16	50.02383	-0.01840815	0	-3.663264E-05	-5.991245E-05	3.059957E-19	-2.634735E-05	-6.509431E-05	15.99004	7.02243E-05	-7.105427E-12	0.001725741	0.002829591	-7.105441E-12	0.001240038	0.003073609	-7.211392E-12	9.679314	1.606511	50.02383	0.458	-1	0	0	-1	-1.21582	18.98879	-12.85135	0.5769773	-67.31432	2.546711	0	-1	0.5
0.478	-0.0004196055	41.25161	-11.35548	3.637979E-09	0.006513161	0.03547452	-3.631853E-13	9.434143	-1.454511E-13	1.428847	0	-1.366568E-12	0.004695842	-2.07097E-12	-0.004695842	-2.07097E-12	1.366568E-12	-4.691271E-15	50.0239	-0.01846649	1.421085E-14	-3.637746E-06	-5.947426E-06	1.421082E-14	-2.613678E-06	-6.463262E-06	15.99411	6.971734E-06	0	0.001583248	0.002585817	1.377778E-17	0.001137983	0.002810359	6.135616E-14	9.678454	1.610806	50.0239	0.478	-1	0	0	-1	-1.216161	18.97932	-12.84131	0.5766766	-67.26322	2.548064	0	-1	0.5
0.498	-0.0007670979	40.91473	-11.31073	1.818989E-09	0.006178158	0.03555088	2.880468E-13	9.414856	-3.877189E-14	1.43509	0	-2.76531E-12	-0.03381719	-4.583606E-13	0.03381719	-4.583606E-13	2.76531E-12	-3.061245E-15	50.02385	-0.01842479	0	2.619624E-05	4.28292E-05	-6.571958E-20	1.88373E-05	4.653751E-05	15.99811	5.020541E-05	-1.421085E-11	0.001414679	0.002315501	-1.421086E-11	0.001016849	0.002515726	-1.425951E-11	9.678874	1.607252	50.02385	0.498	-1	0	0	-1	-1.216628	18.97403	-12.8368	0.5764756	-67.24431	2.549001	0	-1	0.5
0.518	-0.001008245	40.14642	-11.19639	1.818989E-09	0.00570565	0.03563477	-5.79731E-13	9.354187	-7.586106E-14	1.397087	0	-5.829808E-12	-0.06793063	-5.001402E-13	0.06793063	-5.001402E-13	5.829808E-12	-2.027838E-15	50.02371	-0.01829378	-2.842171E-14	5.254336E-05	8.603325E-05	-2.842121E-14	3.786109E-05	9.342945E-05	16.00195	0.0001008093	-1.421085E-11	0.001235865	0.002031913	-1.421084E-11	0.0008891703	0.002205767	-1.41129E-11	9.680441	1.596692	50.02371	0.518	-1	0	0	-1	-1.217044	18.97387	-12.83815	0.576421	-67.25722	2.549303	0	-1	0.5
0.538	-0.001057851	39.00438	-11.02217	1.818989E-09	0.005290977	0.03570133	-1.36142E-13	9.257263	-5.588009E-14	1.319908	0	-4.270754E-12	-0.09751616	-6.963234E-13	0.09751616	-6.963234E-13	4.270754E-12	-1.103591E-15	50.02348	-0.01808479	-2.842171E-14	7.522479E-05	0.0001238743	-2.842146E-14	5.431771E-05	0.0001343622	16.00555	0.0001449262	0	0.0010496	0.001749489	3.499036E-18	0.0007544943	0.001895551	2.300971E-14	9.68299	1.580006	50.02348	0.538	-1	0	0	-1	-1.217352	18.97772	-12.84321	0.5764693	-67.29173	2.549123	0	-1	0.5
0.558	-0.000895075	37.54509	-10.79808	0	0.005074928	0.03572553	-3.533314E-13	9.129303	-8.874239E-14	1.208763	0	-7.195638E-12	-0.1225729	-1.617666E-12	0.1225729	-1.617666E-12	7.195638E-12	1.492139E-16	50.02317	-0.0178095	-2.842171E-14	9.421352E-05	0.0001557036	-2.842105E-14	6.831571E-05	0.0001686795	16.00883	0.0001819885	0	0.0008670613	0.001463573	6.114089E-18	0.0006238632	0.001582604	5.973606E-14	9.686359	1.558066	50.02317	0.558	-1	0	0	-1	-1.217525	18.9832	-12.84878	0.5765554	-67.33024	2.548752	0	-1	0.5
0.578	-0.0005937329	35.82377	-10.53468	-9.094946E-10	0.005095595	0.03570965	1.221718E-13	8.975433	4.049066E-14	1.068841	0	4.115445E-12	-0.1431936	1.110703E-12	0.1431936	1.110703E-12	-4.115445E-12	3.10182E-16	50.02281	-0.01747933	0	0.0001095831	0.0001824442	-2.990433E-19	7.977804E-05	0.0001973064	16.01173	0.0002128247	0	0.0006891786	0.001189299	-1.89638E-18	0.0004951963	0.001282256	-2.066364E-14	9.690375	1.531749	50.02281	0.578	-1	0	0	-1	-1.217608	18.98801	-12.85233	0.576611	-67.35941	2.548487	0	-1	0.5
0.598	-0.0002691072	33.89319	-10.24159	1.818989E-09	0.005283563	0.03567159	-2.552166E-13	8.800629	8.596582E-14	0.9052308	0	-7.103699E-12	-0.1595469	7.401573E-13	0.1595469	7.401573E-13	7.103699E-12	-1.584699E-16	50.02239	-0.01710546	0	0.0001214836	0.0002032802	9.122639E-20	8.895207E-05	0.0002194736	16.01417	0.0002368145	7.105427E-12	0.0005192123	0.0009234063	7.105427E-12	0.0003718211	0.0009919725	7.14861E-12	9.694876	1.501891	50.02239	0.598	-1	0	0	-1	-1.217711	18.9908	-12.85292	0.5765898	-67.37489	2.548536	0	-1	0.5
0.618	-5.271326E-05	31.80403	-9.927945	4.692992E-07	0.005507589	0.0356403	1.064065E-12	8.60968	7.443064E-14	0.7228197	0	1.099714E-11	-0.1718589	7.483929E-13	0.1718589	7.483929E-13	-1.099714E-11	1.21361E-15	50.02193	-0.01669851	1.598721E-14	0.0001301328	0.0002196226	1.598515E-14	9.578826E-05	0.0002366289	16.01611	0.0002552815	1.065814E-11	0.0003622845	0.0006752088	1.065813E-11	0.0002571215	0.0007218348	1.0478E-11	9.69971	1.469303	50.02193	0.618	-1	0	0	-1	-1.21778	18.98987	-12.84927	0.5764877	-67.3644	2.54897	0	-1	0.5
0.638	-9.020055E-07	29.59009	-9.599999	1.818989E-09	0.005618792	0.03563586	1.243457E-13	8.407043	-6.489755E-14	0.5262339	0	-1.458041E-12	-0.1803742	2.445909E-13	0.1803742	2.445909E-13	1.458041E-12	-8.002381E-16	50.02145	-0.01626825	-1.171285E-14	0.0001357673	0.0002311924	-1.171281E-14	0.000100507	0.0002485579	16.01752	0.0002681095	-8.909539E-12	0.0002114102	0.0004309695	-8.909539E-12	0.0001461288	0.0004572476	-8.9306E-12	9.704733	1.434722	50.02145	0.638	-1	0	0	-1	-1.218055	18.98715	-12.84434	0.5763033	-67.35048	2.549746	0	-1	0.5
0.658	-0.0001085271	27.27397	-9.262254	-4.083631E-07	0.005542275	0.03566283	4.582574E-13	8.197174	3.363523E-14	0.3197538	0	1.315033E-12	-0.1847572	1.909105E-13	0.1847572	1.909105E-13	-1.315033E-12	-3.557764E-15	50.02094	-0.01582454	7.105427E-15	0.0001382027	0.0002368109	7.104464E-15	0.0001030262	0.0002540964	16.01833	0.0002741886	5.32907E-12	4.889443E-05	0.0001573935	5.32907E-12	2.595371E-05	0.0001627568	5.25141E-12	9.7098	1.398873	50.02094	0.658	-1	0	0	-1	-1.218325	18.9835	-12.83942	0.5761279	-67.33223	2.550518	0	-1	0.5
0.678	-0.0003094915	24.93081	-8.926695	9.094946E-10	0.005295785	0.03571561	-1.063739E-12	7.985016	-1.259462E-13	0.1081128	0	-6.909634E-12	-0.1848241	-1.431872E-12	0.1848241	-1.431872E-12	6.909634E-12	-5.761325E-15	50.02043	-0.01537782	0	0.0001373719	0.0002376016	2.435191E-18	0.0001030339	0.0002543808	16.01849	0.000274455	-7.105427E-12	-0.0001136213	-0.0001201406	-7.105429E-12	-9.583053E-05	-0.0001347594	-6.925065E-12	9.714791	1.362611	50.02043	0.678	-1	0	0	-1	-1.21862	18.97979	-12.83519	0.5759695	-67.31539	2.551246	0	-1	0.5
0.698	-0.0004833339	22.62574	-8.602074	9.094946E-10	0.004955154	0.03576908	3.537975E-13	7.775421	1.883537E-14	-0.1037337	0	4.102481E-12	-0.1807181	1.023265E-13	0.1807181	1.023265E-13	-4.102481E-12	-2.060677E-15	50.01992	-0.01493847	0	0.0001334678	0.0002330123	-6.985169E-19	0.0001007164	0.0002489269	16.01802	0.00026853	7.105427E-12	-0.000257045	-0.000375905	7.105428E-12	-0.0002038253	-0.0004072248	7.045409E-12	9.719603	1.326794	50.01992	0.698	-1	0	0	-1	-1.218903	18.97767	-12.83318	0.5758643	-67.30965	2.551743	0	-1	0.5
0.718	-0.0005917872	20.39647	-8.298487	3.165632E-05	0.004614165	0.03582292	1.129785E-12	7.572845	1.720567E-13	-0.3109917	0	4.158585E-12	-0.1731336	1.01503E-12	0.1731336	1.01503E-12	-4.158585E-12	3.145436E-15	50.01943	-0.01451549	2.842171E-14	0.0001270724	0.0002238934	2.841913E-14	9.645798E-05	0.0002386871	16.01699	0.0002574406	2.842171E-11	-0.0003608875	-0.000235741	2.842171E-11	-0.0003266723	-0.000281245	2.822996E-11	9.724113	1.292545	50.01943	0.718	-1	0	0	-1	-1.219062	18.9775	-12.83334	0.5758395	-67.31276	2.551894	0	-1	0.5
0.738	-0.0005810742	18.36634	-8.01597	2.746674E-07	0.004335186	0.03585692	3.585867E-13	7.380646	2.089832E-14	-0.5096336	0	-6.313773E-12	-0.1630159	-8.168262E-13	0.1630159	-8.168262E-13	6.313773E-12	1.420343E-15	50.01896	-0.0141158	-1.421085E-14	0.000118935	0.0002108091	-1.42115E-14	9.086896E-05	0.0002243409	16.01552	0.0002420454	-7.105427E-12	-0.0004358589	-0.0007096677	-7.105424E-12	-0.0003410834	-0.0007597785	-7.166312E-12	9.72838	1.259437	50.01896	0.738	-1	0	0	-1	-1.219192	18.97923	-12.83547	0.5758585	-67.32788	2.551817	0	-1	0.5
0.758	-0.0004660386	16.46501	-7.760118	0	0.004138192	0.03587095	-4.810287E-13	7.201141	-3.203644E-14	-0.6967716	0	4.335453E-12	-0.1512479	5.465121E-13	0.1512479	5.465121E-13	-4.335453E-12	-1.092208E-15	50.01852	-0.01374395	-1.421085E-14	0.0001097317	0.000196168	-1.421004E-14	8.427595E-05	0.0002083758	16.01375	0.000224773	-7.105427E-12	-0.0004775356	-0.0007993075	-7.10543E-12	-0.0003735735	-0.0008528632	-7.02372E-12	9.732247	1.228858	50.01852	0.758	-1	0	0	-1	-1.219186	18.98123	-12.83744	0.5759055	-67.33976	2.551616	0	-1	0.5
0.778	-0.0003124941	14.72878	-7.529584	0	0.00401654	0.03588	5.256471E-13	7.035797	-1.2549E-14	-0.8704843	0	1.198143E-12	-0.1384362	-3.090539E-13	0.1384362	-3.090539E-13	-1.198143E-12	-1.046153E-15	50.01812	-0.01340272	1.421085E-14	9.991461E-05	0.0001795511	1.421019E-14	7.716908E-05	0.0001904375	16.01178	0.0002054788	7.105427E-12	-0.0004994217	-0.0008526258	7.10543E-12	-0.0003912231	-0.0009073793	7.016109E-12	9.735738	1.200716	50.01812	0.778	-1	0	0	-1	-1.219113	18.98301	-12.83892	0.5759547	-67.34807	2.551393	0	-1	0.5
0.798	-0.0001582597	13.16168	-7.324351	0	0.003950455	0.0358854	3.426552E-13	6.88559	6.936141E-14	-1.029566	0	4.507471E-12	-0.1250245	5.450613E-13	0.1250245	5.450613E-13	-4.507471E-12	-1.18693E-15	50.01775	-0.01309359	7.105427E-15	8.980511E-05	0.0001626331	7.104814E-15	6.965977E-05	0.0001722266	16.00968	0.0001857808	-3.552713E-12	-0.0005080364	-0.0008833594	-3.55271E-12	-0.0003984688	-0.0009378952	-3.610955E-12	9.738848	1.175155	50.01775	0.798	-1	0	0	-1	-1.219058	18.98364	-12.839	0.5759645	-67.34961	2.551327	0	-1	0.5
