Time	Aircraft Simulation Net Global Force X	Aircraft Simulation Net Global Force Y	Aircraft Simulation Net Global Force Z	Aircraft Simulation Net Global Moment X	Aircraft Simulation Net Global Moment Y	Aircraft Simulation Net Global Moment Z	Aircraft Simulation Roll Angle	Aircraft Simulation Pitch Angle	Aircraft Simulation Heading Angle	Aircraft Simulation Angle Of Attack_Deg	Aircraft Simulation Angle Of Sideslip_Deg	Aircraft Simulation Roll Rate	Aircraft Simulation Pitch Rate	Aircraft Simulation Yaw Rate	Aircraft Simulation Angular Velocity X	Aircraft Simulation Angular Velocity Y	Aircraft Simulation Angular Velocity Z	Aircraft Simulation Position X	Aircraft Simulation Position Y	Aircraft Simulation Position Z	Aircraft Simulation Global Velocity X	Aircraft Simulation Global Velocity Y	Aircraft Simulation Global Velocity Z	Aircraft Simulation Local Velocity X	Aircraft Simulation Local Velocity Y	Aircraft Simulation Local Velocity Z	Aircraft Simulation Airspeed	Aircraft Simulation Ground Speed	Aircraft Simulation Acceleration X	Aircraft Simulation Acceleration Y	Aircraft Simulation Acceleration Z	Aircraft Simulation Local Acceleration X	Aircraft Simulation Local Acceleration Y	Aircraft Simulation Local Acceleration Z	Aircraft Simulation Imu Acceleration X	Aircraft Simulation Imu Acceleration Y	Aircraft Simulation Imu Acceleration Z	Aircraft Simulation Altitude	Aircraft Simulation Time	Electronic Speed Controller Input Value	Fin Input Value	Port Aileron Input Value	Port Flap Input Value	Propeller Total Thrust	Propeller Advance Ratio	Propeller Thrust Coefficient	Propeller Torque Coefficient	Propeller Propulsive Efficiency	Propeller Rps	Starboard Aileron Input Value	Starboard Flap Input Value	Tailplane Input Value
0.018	-0.001246082	48.12653	-3.772156	1.818989E-09	-0.001140047	0.05563212	8.179214E-13	0.01443481	-1.515099E-13	2.002988	0	7.247495E-12	0.01546353	1.605358E-15	-0.01546353	1.605358E-15	-7.247495E-12	-2.092458E-15	50.00004	-2.515316E-05	0	-8.616596E-06	-2.129492E-05	6.661779E-20	-8.61123E-06	-2.129709E-05	15.98833	2.297215E-05	-2.842171E-11	0.0006956979	0.001719803	-2.842171E-11	0.0006952645	0.001719979	-2.856176E-11	9.810695	0.004191743	50.00004	0.018	-1	0	0	-1	-1.205065	9.190789	-2.98772	0.3048531	-14.33581	5.258414	0	-1	1
0.038	-7.730661E-05	51.76603	-4.073286	-1.818989E-09	0.0003341265	0.03979	4.857147E-13	-0.01219872	-2.15421E-14	2.027029	0	4.057177E-12	-0.07107989	-2.276349E-13	0.07107989	-2.276349E-13	-4.057177E-12	2.063576E-15	49.99997	2.127886E-05	-3.552714E-15	3.957748E-05	9.788445E-05	-3.553013E-15	3.959832E-05	9.787602E-05	15.99606	0.0001055829	-1.421085E-11	0.003718771	0.009207695	-1.421088E-11	0.003720731	0.009206903	-1.429404E-11	9.813721	0.007118277	49.99997	0.038	-1	0	0	-1	-1.211956	15.72437	-8.792316	0.4926649	-44.6627	3.074052	0	-1	1
0.058	-5.001571E-05	50.85851	-4.356122	-7.603375E-07	0.0007526017	0.03679572	1.380222E-12	-0.1956833	-1.086094E-14	1.949479	0	9.239822E-12	-0.2353026	-2.532637E-13	0.2353026	-2.532637E-13	-9.239822E-12	-8.425987E-16	49.99947	0.0003404766	8.881784E-15	0.0001300815	0.0003240366	8.878686E-15	0.0001311875	0.0003235904	16.01374	0.0003491718	1.199041E-11	0.004375353	0.01106178	1.19903E-11	0.004413107	0.01104678	1.175399E-11	9.814357	-0.02245743	49.99947	0.058	-1	0	0	-1	-1.215736	18.24582	-11.86376	0.5581621	-61.72276	2.650501	0	-1	1
0.078	-0.00032429	45.97142	-4.448054	-6.8394E-07	0.0004763135	0.03626262	9.909975E-13	-0.5584684	-1.97502E-15	1.68258	0	1.256781E-11	-0.3784156	-2.296508E-13	0.3784156	-2.296508E-13	-1.256781E-11	-6.67536E-16	49.99849	0.0009668767	1.421085E-14	0.0002060421	0.0005225617	1.420722E-14	0.0002111257	0.0005205286	16.03116	0.0005617153	-7.105427E-12	0.003336929	0.00892661	-7.105486E-12	0.003423777	0.00889366	-7.275153E-12	9.812958	-0.086724	49.99849	0.078	-1	0	0	-1	-1.217731	18.81882	-12.62633	0.5722078	-66.09004	2.571322	0	-1	1
0.098	-0.000606296	39.70827	-4.570605	1.743501E-05	-0.0002204437	0.03617852	-7.65898E-14	-1.066496	-4.192906E-14	1.252102	0	-4.853166E-12	-0.4924447	-3.651379E-13	0.4924447	-3.651379E-13	4.853166E-12	-1.760663E-15	49.99712	0.001833692	0	0.0002622399	0.0006837841	8.678932E-19	0.0002749217	0.0006787847	16.04581	0.0007323459	0	0.002400018	0.008022587	9.27819E-18	0.002548925	0.007976526	1.312047E-14	9.81085	-0.1746149	49.99712	0.098	-1	0	0	-1	-1.219205	18.93132	-12.7777	0.57467	-66.99388	2.557593	0	-1	1
0.118	-0.0007285709	32.45938	-4.734888	-9.094946E-10	-0.001034282	0.03615628	-8.619343E-13	-1.689254	6.308366E-15	0.6914795	0	-3.751698E-12	-0.5818124	1.011781E-12	0.5818124	1.011781E-12	3.751698E-12	-1.274673E-15	49.99541	0.002879456	0	0.0003011832	0.0008100946	4.798965E-18	0.0003249329	0.0008008641	16.05701	0.0008642712	1.421085E-11	0.001598149	0.005529145	1.421088E-11	0.001760447	0.005479631	1.435839E-11	9.807498	-0.2837072	49.99541	0.118	-1	0	0	-1	-1.220285	18.95565	-12.80814	0.5749952	-67.20177	2.555683	0	-1	1
0.138	-0.0006425055	24.33389	-4.983441	1.901071E-05	-0.001726341	0.0361306	1.063915E-12	-2.400933	4.262117E-14	0.02886854	0	9.361101E-12	-0.6502751	7.47227E-14	0.6502751	7.47227E-14	-9.361101E-12	2.309735E-15	49.99346	0.004051864	0	0.0003254823	0.0009103811	-7.423905E-18	0.0003633342	0.0008959468	16.06413	0.0009668156	1.421085E-11	0.0009201466	0.005427864	1.421083E-11	0.001146723	0.005384552	1.402883E-11	9.802536	-0.4055752	49.99346	0.138	-1	0	0	-1	-1.220984	18.96378	-12.81591	0.5749913	-67.2718	2.555641	0	-1	1
0.158	-0.000426018	15.64493	-5.309878	-4.547473E-10	-0.00224109	0.0361016	-8.926853E-13	-3.179444	-9.308871E-15	-0.7119391	0	-5.98448E-12	-0.7006801	-1.339346E-13	0.7006801	-1.339346E-13	5.98448E-12	-3.104604E-15	49.9913	0.005306438	-1.421085E-14	0.0003374615	0.000983621	-1.42046E-14	0.0003914969	0.0009633902	16.06666	0.001039899	-7.105427E-12	0.0003552995	0.003017834	-7.105418E-12	0.0005221316	0.002993483	-6.952811E-12	9.795423	-0.5411014	49.9913	0.158	-1	0	0	-1	-1.221304	18.96727	-12.81803	0.5749626	-67.29871	2.555764	0	-1	1
0.178	-0.0001938662	6.489313	-5.743893	1.364242E-09	-0.002698554	0.03606296	-1.168169E-12	-4.005625	1.820865E-13	-1.510471	0	-1.505398E-11	-0.7354064	1.495029E-12	0.7354064	1.495029E-12	1.505398E-11	-2.21634E-15	49.98899	0.00660564	-2.842171E-14	0.0003393162	0.001037981	-2.841663E-14	0.0004109949	0.001011743	16.06422	0.001092035	-1.065814E-11	-0.00010652	0.001995475	-1.065815E-11	3.31329E-05	0.001998041	-1.045862E-11	9.786069	-0.6832737	49.98899	0.178	-1	0	0	-1	-1.221259	18.96671	-12.81673	0.5749444	-67.292	2.555847	0	-1	1
0.198	-6.110288E-05	-2.938552	-6.283585	9.094946E-10	-0.003283375	0.03601543	2.486348E-13	-4.862832	2.637433E-14	-2.34896	0	3.029829E-12	-0.7565078	-2.544853E-13	0.7565078	-2.544853E-13	-3.029829E-12	-3.715544E-15	49.98658	0.007918268	3.552714E-15	0.0003330788	0.001073535	3.550384E-15	0.0004228841	0.001041436	16.05668	0.001124019	4.440892E-12	-0.000468397	0.001100823	4.440893E-12	-0.0003733936	0.001136567	4.398476E-12	9.774316	-0.8304626	49.98658	0.198	-1	0	0	-1	-1.220911	18.96033	-12.81093	0.5748918	-67.24505	2.556061	0	-1	1
0.218	-9.223874E-05	-12.58628	-6.905616	2.615616E-05	-0.004172405	0.03588211	-9.752401E-13	-5.734532	9.675466E-14	-3.212711	0	-1.40279E-11	-0.7608901	1.395759E-12	0.7608901	1.395759E-12	1.40279E-11	-1.235408E-15	49.98411	0.009215936	-1.065814E-14	0.0003185566	0.00108556	-1.065273E-14	0.0004254309	0.001048297	16.04369	0.001131335	1.776357E-12	-0.000936212	0.00108371	1.776341E-12	-0.000823243	0.001171833	1.942483E-12	9.760083	-0.9790381	49.98411	0.218	-1	0	0	-1	-1.218127	18.9511	-12.80291	0.5754609	-67.10385	2.553945	0	-1	1
0.238	-2.205544E-05	-22.00653	-7.58482	0	-0.004924347	0.03571668	9.247487E-13	-6.598191	-1.017901E-13	-4.082535	0	1.557775E-11	-0.7449811	-8.743263E-13	0.7449811	-8.743263E-13	-1.557775E-11	-1.791583E-16	49.98164	0.01046439	2.398082E-14	0.0002958216	0.001065704	2.397599E-14	0.0004163177	0.001024653	16.0251	0.001106	3.108624E-12	-0.001282431	-0.00173063	3.108645E-12	-0.001472796	-0.001571808	2.951361E-12	9.743549	-1.128798	49.98164	0.238	-1	0	0	-1	-1.214561	18.95336	-12.81162	0.576529	-67.03309	2.549336	0	-1	1
0.258	2.475522E-05	-31.01507	-8.321993	3.637979E-09	-0.005409275	0.03557035	-1.130567E-12	-7.432427	-5.405205E-14	-4.935448	0	-1.587413E-12	-0.7117506	-1.641364E-12	0.7117506	-1.641364E-12	1.587413E-12	-5.397583E-15	49.97923	0.0116348	8.881784E-16	0.000267704	0.001023598	8.969948E-16	0.0003978641	0.0009803682	16.00182	0.001058025	-1.332268E-12	-0.001491979	-0.002892688	-1.332307E-12	-0.001853632	-0.002675386	-1.140361E-12	9.725724	-1.271666	49.97923	0.258	-1	0	0	-1	-1.210732	18.95676	-12.82379	0.5777234	-66.97007	2.544106	0	-1	1
0.278	-8.389083E-05	-39.47576	-9.081954	5.893525E-07	-0.005679632	0.03544499	3.691694E-13	-8.219275	5.750874E-14	-5.751685	0	2.924836E-12	-0.6641926	-4.182001E-13	0.6641926	-4.182001E-13	-2.924836E-12	-2.417448E-15	49.97695	0.01270661	7.105427E-15	0.0002365932	0.0009577365	7.102075E-15	0.0003710827	0.000914075	15.97504	0.0009865271	1.776357E-12	-0.001590233	-0.003832043	1.776374E-12	-0.002121735	-0.003565338	1.713816E-12	9.707112	-1.406021	49.97695	0.278	-1	0	0	-1	-1.206862	18.96102	-12.84012	0.5790321	-66.91882	2.538422	0	-1	1
0.298	-0.0003790154	-47.14595	-9.835918	-3.637979E-09	-0.005895494	0.03531098	4.424426E-13	-8.944182	-6.165966E-14	-6.514791	0	6.065083E-12	-0.6052766	-9.498846E-13	0.6052766	-9.498846E-13	-6.065083E-12	-7.996564E-16	49.97483	0.01366617	0	0.0002044402	0.0008750907	-1.668372E-18	0.0003380065	0.0008326651	15.94609	0.0008986543	0	-0.001610257	-0.004568602	1.285168E-17	-0.002300967	-0.004262699	-7.481961E-14	9.688413	-1.529445	49.97483	0.298	-1	0	0	-1	-1.203295	18.97136	-12.86796	0.5805382	-66.92638	2.531925	0	-1	1
0.318	-0.0008302093	-53.92343	-10.55279	-3.637979E-09	-0.006234867	0.03515974	8.064642E-13	-9.595972	1.829978E-13	-7.211634	0	5.906336E-12	-0.5378915	8.538188E-13	0.5378915	8.538188E-13	-5.906336E-12	3.190032E-15	49.97292	0.01450604	2.842171E-14	0.0001727119	0.0007797196	2.841499E-14	0.0003002741	0.0007400186	15.91633	0.0007986188	0	-0.001559034	-0.005091773	4.984693E-17	-0.002386015	-0.004760637	-1.360983E-13	9.67035	-1.640082	49.97292	0.318	-1	0	0	-1	-1.200035	18.98945	-12.90841	0.5822542	-67.00274	2.524528	0	-1	1
0.338	-0.001248447	-59.74002	-11.20835	0	-0.00682136	0.0349561	-1.982362E-13	-10.16675	-6.49452E-14	-7.83228	0	-7.146565E-12	-0.4649262	-5.680261E-13	0.4649262	-5.680261E-13	7.146565E-12	-1.884827E-15	49.97124	0.01522361	0	0.0001424607	0.0006757234	1.663769E-18	0.0002594982	0.0006399671	15.88706	0.0006905774	0	-0.001465902	-0.005425885	-1.445615E-17	-0.002400627	-0.005081937	3.339397E-14	9.653565	-1.73668	49.97124	0.338	-1	0	0	-1	-1.196788	19.01038	-12.95223	0.5840282	-67.09988	2.516842	0	-1	1
0.358	-0.001448683	-64.54536	-11.78018	9.713402E-07	-0.007645688	0.03471776	1.867091E-13	-10.65187	-1.389803E-13	-8.370111	0	-7.258237E-13	-0.3890589	-7.876593E-13	0.3890589	-7.876593E-13	7.258237E-13	-1.443099E-15	49.96981	0.01582025	-5.684342E-14	0.0001143385	0.0005669422	-5.684275E-14	0.0002171625	0.0005360384	15.85945	0.0005783569	-2.842171E-11	-0.001351349	-0.005574664	-2.842171E-11	-0.00235849	-0.005228818	-2.845313E-11	9.6386	-1.818521	49.96981	0.358	-1	0	0	-1	-1.193802	19.02594	-12.98476	0.5854409	-67.16101	2.510549	0	-1	1
0.378	-0.001361864	-68.3506	-12.25504	0	-0.00854433	0.03449881	-1.726214E-13	-11.04944	4.52882E-13	-8.821527	0	7.040955E-12	-0.3125405	4.774758E-13	0.3125405	4.774758E-13	-7.040955E-12	-1.550409E-15	49.96862	0.01630016	5.684342E-14	8.861721E-05	0.0004554386	5.684034E-14	0.0001742619	0.0004300118	15.83442	0.0004639799	2.842171E-11	-0.001231208	-0.005554873	2.842174E-11	-0.002273009	-0.005215929	2.845075E-11	9.625872	-1.885361	49.96862	0.378	-1	0	0	-1	-1.190818	19.02434	-12.98876	0.5861927	-67.08988	2.507023	0	-1	1
0.398	-0.0009787693	-71.19714	-12.62483	3.637979E-09	-0.009270637	0.0343371	-3.196615E-13	-11.35994	-1.443221E-13	-9.185524	0	-7.554756E-12	-0.2372649	3.371824E-12	0.2372649	3.371824E-12	7.554756E-12	-5.458606E-15	49.9677	0.0166693	-5.684342E-14	6.534532E-05	0.0003466508	-5.684181E-14	0.0001323456	0.0003269885	15.81267	0.000352756	-1.421085E-11	-0.001110136	-0.005423789	-1.421088E-11	-0.002156722	-0.005098867	-1.415722E-11	9.615657	-1.937394	49.9677	0.398	-1	0	0	-1	-1.188075	19.0047	-12.96344	0.5862312	-66.88557	2.506578	0	-1	1
0.418	-0.0004684202	-73.14788	-12.88737	0	-0.009594591	0.03427802	-7.986827E-13	-11.58582	-4.717049E-14	-9.4633	0	-5.296692E-12	-0.1648021	-2.630053E-12	0.1648021	-2.630053E-12	5.296692E-12	-2.468705E-15	49.96703	0.01693468	-2.842171E-14	4.440732E-05	0.0002407809	-2.842023E-14	9.185987E-05	0.0002269564	15.79465	0.0002448417	-1.421085E-11	-0.0009937211	-0.005171168	-1.421089E-11	-0.002012028	-0.004866231	-1.407692E-11	9.608109	-1.975063	49.96703	0.418	-1	0	0	-1	-1.185879	18.97433	-12.92212	0.585805	-66.6143	2.508261	0	-1	1
0.438	-6.478929E-05	-74.28006	-13.04515	-1.113221E-06	-0.009446817	0.03432265	-1.171595E-12	-11.73118	2.953342E-14	-9.657849	0	-8.531576E-12	-0.09650985	-1.945916E-12	0.09650985	-1.945916E-12	8.531576E-12	-4.66083E-15	49.96659	0.017104	-1.421085E-14	2.563E-05	0.0001410041	-1.420983E-14	5.376362E-05	0.0001328478	15.78061	0.0001433145	-1.421085E-11	-0.000892207	-0.004826113	-1.421089E-11	-0.001854817	-0.004543903	-1.401448E-11	9.603237	-1.999114	49.96659	0.438	-1	0	0	-1	-1.184609	18.94677	-12.88683	0.5853258	-66.39017	2.510348	0	-1	1
0.458	5.343411E-05	-74.67747	-13.10348	0	-0.008947404	0.03442966	1.583113E-12	-11.80154	-3.240846E-13	-9.773769	0	1.105545E-11	-0.0335587	-4.507159E-13	0.0335587	-4.507159E-13	-1.105545E-11	-2.724394E-15	49.96638	0.01718557	1.776357E-14	8.845702E-06	4.903087E-05	1.776333E-14	1.868663E-05	4.618531E-05	15.77059	4.982241E-05	7.105427E-12	-0.0007962807	-0.00440143	7.105449E-12	-0.00167964	-0.004145535	6.840123E-12	9.600956	-2.01051	49.96638	0.458	-1	0	0	-1	-1.184174	18.93182	-12.87146	0.5851205	-66.28194	2.511385	0	-1	1
0.478	-0.0001657189	-74.42467	-13.0723	1.109583E-06	-0.008323848	0.03453777	-1.557785E-12	-11.80365	-9.856123E-14	-9.817023	0	-1.38756E-11	0.0230946	-8.162542E-13	-0.0230946	-8.162542E-13	1.38756E-11	-2.230938E-15	49.96637	0.01718806	-2.131628E-14	-6.083399E-06	-3.374228E-05	-2.131669E-14	-1.285703E-05	-3.178437E-05	15.76445	3.428628E-05	-7.105427E-12	-0.0007059425	-0.003915512	-7.105474E-12	-0.001491966	-0.00368831	-6.844395E-12	9.601069	-2.010407	49.96637	0.478	-1	0	0	-1	-1.184779	18.93771	-12.88778	0.5853927	-66.35571	2.510436	0	-1	1
0.498	-0.0006492661	-73.60281	-12.96287	0	-0.007822025	0.03460842	5.847876E-13	-11.74522	-1.196144E-13	-9.794718	0	5.972927E-12	0.07273794	-3.136481E-13	-0.07273794	-3.136481E-13	-5.972927E-12	-1.236737E-15	49.96655	0.01712029	0	-1.92523E-05	-0.0001062723	1.913172E-19	-4.048199E-05	-0.0001001282	15.76192	0.0001080021	0	-0.0006193295	-0.003385124	6.154842E-18	-0.001295438	-0.003188178	-9.802295E-14	9.603309	-2.000112	49.96655	0.498	-1	0	0	-1	-1.185976	18.96228	-12.93237	0.5861539	-66.58511	2.50737	0	-1	1
0.518	-0.00117248	-72.291	-12.78717	0	-0.007618489	0.03460921	-1.796325E-12	-11.63456	2.577357E-13	-9.714812	0	-2.059943E-11	0.1149175	4.245007E-12	-0.1149175	4.245007E-12	2.059943E-11	-6.933218E-15	49.96688	0.01699153	-5.684342E-14	-3.072806E-05	-0.0001678974	-5.684467E-14	-6.395637E-05	-0.0001582509	15.76261	0.0001706862	-2.842171E-11	-0.0005355104	-0.002830289	-2.842173E-11	-0.001095288	-0.002664142	-2.812049E-11	9.607347	-1.981034	49.96688	0.518	-1	0	0	-1	-1.187593	18.99854	-12.98988	0.5870478	-66.90704	2.503519	0	-1	1
0.538	-0.001547774	-70.56702	-12.55868	-1.055014E-06	-0.00777677	0.03456015	1.590953E-13	-11.48039	7.147722E-14	-9.58583	0	1.267523E-12	0.149431	-1.185906E-12	-0.149431	-1.185906E-12	-1.267523E-12	-2.193533E-15	49.96734	0.01681113	0	-4.053116E-05	-0.0002183239	5.033136E-19	-8.317381E-05	-0.0002058888	15.76606	0.0002220543	0	-0.0004526227	-0.002268934	5.316145E-18	-0.0008951589	-0.002133453	-2.668948E-14	9.612835	-1.954643	49.96734	0.538	-1	0	0	-1	-1.188987	19.02715	-13.03112	0.5875797	-67.15974	2.50102	0	-1	1
0.558	-0.001635114	-68.50958	-12.28992	0	-0.008217834	0.03449865	5.976359E-13	-11.29151	4.037932E-13	-9.416568	0	1.918186E-12	0.176308	1.470058E-12	-0.176308	1.470058E-12	-1.918186E-12	-1.13018E-15	49.9679	0.01658833	-5.684342E-14	-4.865415E-05	-0.0002575913	-5.684058E-14	-9.814897E-05	-0.0002430787	15.77178	0.0002621459	-2.842171E-11	-0.0003688037	-0.001715962	-2.842169E-11	-0.0006976518	-0.001610535	-2.852203E-11	9.619417	-1.922417	49.9679	0.558	-1	0	0	-1	-1.189944	19.03378	-13.03541	0.5873595	-67.23042	2.501615	0	-1	1
0.578	-0.001399646	-66.19834	-11.99474	0	-0.008725626	0.0344675	-4.643052E-13	-11.07652	6.124705E-13	-9.215798	0	3.601776E-12	0.1957753	3.003515E-12	-0.1957753	3.003515E-12	-3.601776E-12	1.186942E-15	49.96854	0.01633257	-5.684342E-14	-5.508773E-05	-0.0002852869	-5.684125E-14	-0.0001088708	-0.000269389	15.77926	0.0002905569	0	-0.000283122	-0.001183012	8.552579E-18	-0.0005051279	-0.001106581	7.802449E-14	9.626749	-1.885801	49.96854	0.578	-1	0	0	-1	-1.190686	19.01722	-13.00143	0.5863358	-67.11381	2.505663	0	-1	1
0.598	-0.0009385929	-63.71297	-11.68493	0	-0.009037946	0.03449932	1.406731E-12	-10.84369	-3.661971E-13	-8.992085	0	7.584123E-12	0.2082255	-3.309915E-12	-0.2082255	-3.309915E-12	-7.584123E-12	5.262563E-16	49.96923	0.01605283	0	-5.981885E-05	-0.00030343	9.046665E-19	-0.0001158351	-0.0002867583	15.78804	0.0003092702	0	-0.0002011657	-0.0006875488	3.632263E-18	-0.0003269224	-0.0006374267	-2.365517E-13	9.634507	-1.846195	49.96923	0.598	-1	0	0	-1	-1.191273	18.98443	-12.94324	0.584847	-66.86799	2.511908	0	-1	1
0.618	-0.0004273674	-61.13113	-11.37148	-3.637979E-09	-0.008974655	0.03460409	7.958027E-13	-10.60073	-4.009757E-14	-8.753525	0	-3.347757E-13	0.2141828	-1.790892E-12	-0.2141828	-1.790892E-12	3.347757E-13	4.735907E-16	49.96996	0.01575792	1.421085E-14	-6.284565E-05	-0.0003121104	1.421229E-14	-0.0001191901	-0.0002952223	15.79767	0.0003183747	1.421085E-11	-0.0001136213	-0.000233762	1.421086E-11	-0.0001546859	-0.0002088701	1.407693E-11	9.642419	-1.804895	49.96996	0.618	-1	0	0	-1	-1.192096	18.95033	-12.88521	0.5833495	-66.61922	2.518427	0	-1	1
0.638	-4.565658E-05	-58.54416	-11.06686	0	-0.008535287	0.03474762	3.714907E-13	-10.35471	4.05004E-14	-8.507672	0	3.270971E-13	0.2143294	1.787948E-12	-0.2143294	1.787948E-12	-3.270971E-13	-3.577149E-15	49.97068	0.01545621	-1.953993E-14	-6.423146E-05	-0.0003115064	-1.953893E-14	-0.000119176	-0.0002948881	15.80776	0.0003180597	-1.332268E-11	-3.72529E-05	0.0001490116	-1.332268E-11	-9.86261E-06	0.0001532807	-1.338525E-11	9.650224	-1.763112	49.97068	0.638	-1	0	0	-1	-1.193198	18.9262	-12.84585	0.5822405	-66.45748	2.523448	0	-1	1
0.658	5.918193E-05	-56.03402	-10.7802	0	-0.007843921	0.03490429	-1.189627E-13	-10.11141	-1.821873E-13	-8.261343	0	-4.749096E-12	0.2101122	-7.648846E-14	-0.2101122	-7.648846E-14	4.749096E-12	-2.354679E-15	49.9714	0.0151547	-8.881784E-15	-6.426312E-05	-0.0003053765	-8.882998E-15	-0.0001168778	-0.0002893512	15.81792	0.000312065	-1.776357E-12	2.514571E-05	0.0004195608	-1.776355E-12	9.841444E-05	0.0004086296	-1.756303E-12	9.657732	-1.721863	49.9714	0.658	-1	0	0	-1	-1.194557	18.92035	-12.83481	0.5817118	-66.44022	2.52597	0	-1	1
0.678	-0.0001110119	-53.62323	-10.51212	0	-0.007106936	0.03504395	-1.295607E-12	-9.874956	2.082338E-14	-8.019663	0	-1.270018E-11	0.2029034	1.292233E-12	-0.2029034	1.292233E-12	1.270018E-11	-5.579717E-15	49.9721	0.01485881	-1.776357E-14	-6.328151E-05	-0.0002948996	-1.776601E-14	-0.0001129188	-0.0002796778	15.82786	0.0003016128	-1.776357E-12	6.705522E-05	0.0005981419	-1.776353E-12	0.0001686422	0.0005777802	-1.55781E-12	9.664827	-1.681822	49.9721	0.678	-1	0	0	-1	-1.196307	18.93091	-12.84986	0.5816755	-66.55934	2.526339	0	-1	1
0.698	-0.000447182	-51.31945	-10.26233	-3.637979E-09	-0.006519503	0.03512954	1.326825E-14	-9.648105	-3.069219E-13	-7.786124	0	-3.05879E-13	0.193651	-1.793132E-12	-0.193651	-1.793132E-12	3.05879E-13	-3.356462E-15	49.97277	0.01457225	-1.421085E-14	-6.151013E-05	-0.0002807132	-1.421233E-14	-0.0001076867	-0.0002664338	15.83739	0.0002873733	0	0.0001043081	0.000728527	3.850484E-18	0.0002249313	0.0007007408	-2.235765E-15	9.671469	-1.643421	49.97277	0.698	-1	0	0	-1	-1.19822	18.95451	-12.88428	0.5820175	-66.78159	2.524979	0	-1	1
0.718	-0.0008122211	-49.12238	-10.02914	1.818989E-09	-0.006218324	0.03516806	-7.934908E-14	-9.432974	1.260429E-13	-7.563065	0	-5.042767E-13	0.1826115	8.403356E-14	-0.1826115	8.403356E-14	5.042767E-13	-3.916684E-15	49.9734	0.01429801	0	-5.90086E-05	-0.0002647112	4.41629E-19	-0.0001015952	-0.0002514606	15.84642	0.0002712085	0	0.0001424923	0.0008600763	-1.502163E-18	0.0002815266	0.0008250928	1.340069E-14	9.67763	-1.606972	49.9734	0.718	-1	0	0	-1	-1.199927	18.98126	-12.92198	0.582451	-67.02163	2.523088	0	-1	1
0.738	-0.001050071	-47.05278	-9.813588	1.818989E-09	-0.006249542	0.03515726	4.683974E-13	-9.231672	-3.785065E-13	-7.352552	0	2.647066E-12	0.1696969	-3.195908E-12	-0.1696969	-3.195908E-12	-2.647066E-12	-3.832675E-15	49.974	0.01403928	0	-5.570613E-05	-0.0002459902	-8.52937E-19	-9.444804E-05	-0.0002338673	15.85494	0.0002522189	-1.421085E-11	0.0001834705	0.000997912	-1.421085E-11	0.0003411861	0.0009555532	-1.429001E-11	9.68328	-1.572832	49.974	0.738	-1	0	0	-1	-1.201168	18.99944	-12.94508	0.5826377	-67.18417	2.522139	0	-1	1
0.758	-0.001105571	-45.11355	-9.619679	-3.669447E-05	-0.00653611	0.03513999	6.132011E-13	-9.046343	1.216402E-13	-7.15673	0	-2.242206E-13	0.1549441	3.404072E-14	-0.1549441	3.404072E-14	2.242206E-13	3.303266E-16	49.97453	0.01379925	2.842171E-14	-5.159155E-05	-0.0002240129	2.842311E-14	-8.617211E-05	-0.0002131146	15.86291	0.0002298771	0	0.0002244487	0.001418171	-7.769523E-18	0.0004446407	0.001365241	-1.036922E-13	9.688423	-1.541093	49.97453	0.758	-1	0	0	-1	-1.202025	19.00346	-12.9449	0.5823786	-67.22737	2.523056	0	-1	1
0.778	-0.0009350728	-43.41978	-9.445124	0	-0.006916352	0.03512262	3.361889E-13	-8.878964	5.985331E-14	-6.977756	0	2.443228E-12	0.1385812	-1.303019E-12	-0.1385812	-1.303019E-12	-2.443228E-12	4.679778E-16	49.97503	0.01358089	-2.842171E-14	-4.673749E-05	-0.0002003564	-2.842105E-14	-7.710195E-05	-0.0001907416	15.87027	0.0002057354	-1.421085E-11	0.0002589076	0.001227367	-1.421086E-11	0.0004452462	0.001172697	-1.426773E-11	9.692888	-1.512978	49.97503	0.778	-1	0	0	-1	-1.202466	18.99209	-12.92148	0.5817088	-67.14281	2.525805	0	-1	1
0.798	-0.0006117005	-41.90649	-9.295591	0	-0.007187713	0.03513082	6.263954E-13	-8.731136	-1.945342E-13	-6.817484	0	1.424482E-11	0.1210056	-3.109167E-12	-0.1210056	-3.109167E-12	-1.424482E-11	-4.268476E-15	49.97546	0.01338689	2.842171E-14	-4.126877E-05	-0.0001749469	2.842185E-14	-6.73471E-05	-0.000166655	15.87698	0.0001797485	0	0.0002840534	0.001300825	-8.116226E-19	0.0004782242	0.001242631	-1.060074E-13	9.696796	-1.487896	49.97546	0.798	-1	0	0	-1	-1.202756	18.97219	-12.88604	0.580828	-66.98993	2.529581	0	-1	1
0.818	-0.0002623472	-40.61535	-9.169943	6.075424E-07	-0.007206505	0.03517268	2.837191E-13	-8.60399	-3.511863E-13	-6.677362	0	2.584748E-12	0.1026544	-3.915988E-13	-0.1026544	-3.915988E-13	-2.584748E-12	-2.672498E-15	49.97583	0.01321918	0	-3.534183E-05	-0.0001484144	-6.266999E-19	-5.714751E-05	-0.0001414569	15.88301	0.0001525643	-7.105427E-12	0.0003054738	0.001342501	-7.105421E-12	0.0005028798	0.001281693	-7.153452E-12	9.700101	-1.466335	49.97583	0.818	-1	0	0	-1	-1.203068	18.95212	-12.85238	0.5800084	-66.83857	2.533219	0	-1	1
